Código do Nível Geográfico;Nível Geográfico;Código do Item Geográfico;Item Geográfico;Ordem Geográfica;Código do Item Temporal;Nível Temporal;Item Temporal;Residência em 31/07/2005, UF, município ou país estrangeiro;Residência em 31/07/2005, UF, município ou país estrangeiro (código);Residência em 31/07/2005, UF, município ou país estrangeiro (ordem);Idade calculada, anos, classe;Idade calculada, anos, classe (código);Idade calculada, anos, classe (ordem);Sexo;Sexo (código);Sexo (ordem);Frequência;Observações
9235;Município (2010);4128633;DOUTOR ULYSSES;27;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 5 a 9 anos;2;2;Feminino;2;2;X;X
9235;Município (2010);4128633;DOUTOR ULYSSES;27;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 20 a 24 anos;6;6;Feminino;2;2;X;X
9235;Município (2010);4128633;DOUTOR ULYSSES;27;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 25 a 29 anos;7;7;Masculino;1;1;X;X
9235;Município (2010);4128633;DOUTOR ULYSSES;27;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 50 a 54 anos;12;12;Feminino;2;2;X;X
9235;Município (2010);4104105;CAMPO DO TENENTE;28;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 5 a 9 anos;2;2;Masculino;1;1;X;X
9235;Município (2010);4104105;CAMPO DO TENENTE;28;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 5 a 9 anos;2;2;Feminino;2;2;X;X
9235;Município (2010);4104105;CAMPO DO TENENTE;28;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 10 a 14 anos;3;3;Masculino;1;1;X;X
9235;Município (2010);4104105;CAMPO DO TENENTE;28;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 10 a 14 anos;3;3;Feminino;2;2;X;X
9235;Município (2010);4104105;CAMPO DO TENENTE;28;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 15 a 17 anos;4;4;Masculino;1;1;X;X
9235;Município (2010);4104105;CAMPO DO TENENTE;28;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 15 a 17 anos;4;4;Feminino;2;2;X;X
9235;Município (2010);4104105;CAMPO DO TENENTE;28;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 18 a 19 anos;5;5;Masculino;1;1;X;X
9235;Município (2010);4104105;CAMPO DO TENENTE;28;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 18 a 19 anos;5;5;Feminino;2;2;X;X
9235;Município (2010);4104105;CAMPO DO TENENTE;28;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 20 a 24 anos;6;6;Masculino;1;1;18;6
9235;Município (2010);4104105;CAMPO DO TENENTE;28;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 20 a 24 anos;6;6;Feminino;2;2;X;X
9235;Município (2010);4104105;CAMPO DO TENENTE;28;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 25 a 29 anos;7;7;Masculino;1;1;X;X
9235;Município (2010);4104105;CAMPO DO TENENTE;28;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 25 a 29 anos;7;7;Feminino;2;2;X;X
9235;Município (2010);4104105;CAMPO DO TENENTE;28;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 30 a 34 anos;8;8;Masculino;1;1;X;X
9235;Município (2010);4104105;CAMPO DO TENENTE;28;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 30 a 34 anos;8;8;Feminino;2;2;X;X
9235;Município (2010);4104105;CAMPO DO TENENTE;28;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 35 a 39 anos;9;9;Masculino;1;1;X;X
9235;Município (2010);4104105;CAMPO DO TENENTE;28;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 35 a 39 anos;9;9;Feminino;2;2;X;X
9235;Município (2010);4104105;CAMPO DO TENENTE;28;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 40 a 44 anos;10;10;Masculino;1;1;X;X
9235;Município (2010);4104105;CAMPO DO TENENTE;28;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 40 a 44 anos;10;10;Feminino;2;2;X;X
9235;Município (2010);4104105;CAMPO DO TENENTE;28;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 45 a 49 anos;11;11;Masculino;1;1;X;X
9235;Município (2010);4104105;CAMPO DO TENENTE;28;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 45 a 49 anos;11;11;Feminino;2;2;X;X
9235;Município (2010);4104105;CAMPO DO TENENTE;28;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 50 a 54 anos;12;12;Masculino;1;1;X;X
9235;Município (2010);4104105;CAMPO DO TENENTE;28;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 55 a 59 anos;13;13;Masculino;1;1;X;X
9235;Município (2010);4104105;CAMPO DO TENENTE;28;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 55 a 59 anos;13;13;Feminino;2;2;X;X
9235;Município (2010);4104105;CAMPO DO TENENTE;28;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 60 a 64 anos;14;14;Masculino;1;1;X;X
9235;Município (2010);4104105;CAMPO DO TENENTE;28;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 75 a 79 anos;17;17;Masculino;1;1;X;X
9235;Município (2010);4104105;CAMPO DO TENENTE;28;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 75 a 79 anos;17;17;Feminino;2;2;X;X
9235;Município (2010);4119103;PIÊN;29;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 5 a 9 anos;2;2;Masculino;1;1;X;X
9235;Município (2010);4119103;PIÊN;29;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 5 a 9 anos;2;2;Feminino;2;2;62;13
9235;Município (2010);4119103;PIÊN;29;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 10 a 14 anos;3;3;Masculino;1;1;X;X
9235;Município (2010);4119103;PIÊN;29;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 10 a 14 anos;3;3;Feminino;2;2;X;X
9235;Município (2010);4119103;PIÊN;29;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 15 a 17 anos;4;4;Masculino;1;1;X;X
9235;Município (2010);4119103;PIÊN;29;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 15 a 17 anos;4;4;Feminino;2;2;X;X
9235;Município (2010);4119103;PIÊN;29;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 18 a 19 anos;5;5;Masculino;1;1;X;X
9235;Município (2010);4119103;PIÊN;29;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 18 a 19 anos;5;5;Feminino;2;2;X;X
9235;Município (2010);4119103;PIÊN;29;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 20 a 24 anos;6;6;Masculino;1;1;X;X
9235;Município (2010);4119103;PIÊN;29;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 20 a 24 anos;6;6;Feminino;2;2;45;9
9235;Município (2010);4119103;PIÊN;29;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 25 a 29 anos;7;7;Masculino;1;1;X;X
9235;Município (2010);4119103;PIÊN;29;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 25 a 29 anos;7;7;Feminino;2;2;X;X
9235;Município (2010);4119103;PIÊN;29;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 30 a 34 anos;8;8;Masculino;1;1;X;X
9235;Município (2010);4119103;PIÊN;29;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 30 a 34 anos;8;8;Feminino;2;2;32;7
9235;Município (2010);4119103;PIÊN;29;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 35 a 39 anos;9;9;Masculino;1;1;X;X
9235;Município (2010);4119103;PIÊN;29;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 35 a 39 anos;9;9;Feminino;2;2;X;X
9235;Município (2010);4119103;PIÊN;29;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 40 a 44 anos;10;10;Masculino;1;1;27;6
9235;Município (2010);4119103;PIÊN;29;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 40 a 44 anos;10;10;Feminino;2;2;X;X
9235;Município (2010);4119103;PIÊN;29;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 45 a 49 anos;11;11;Masculino;1;1;X;X
9235;Município (2010);4119103;PIÊN;29;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 45 a 49 anos;11;11;Feminino;2;2;X;X
9235;Município (2010);4119103;PIÊN;29;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 50 a 54 anos;12;12;Masculino;1;1;X;X
9235;Município (2010);4119103;PIÊN;29;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 50 a 54 anos;12;12;Feminino;2;2;X;X
9235;Município (2010);4119103;PIÊN;29;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 55 a 59 anos;13;13;Masculino;1;1;X;X
9235;Município (2010);4119103;PIÊN;29;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 55 a 59 anos;13;13;Feminino;2;2;X;X
9235;Município (2010);4119103;PIÊN;29;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 60 a 64 anos;14;14;Feminino;2;2;X;X
9235;Município (2010);4119103;PIÊN;29;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 70 a 74 anos;16;16;Masculino;1;1;X;X
9235;Município (2010);4119103;PIÊN;29;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 80 a 84 anos;18;18;Feminino;2;2;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 5 a 9 anos;2;2;Masculino;1;1;100;11
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 5 a 9 anos;2;2;Feminino;2;2;71;8
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 10 a 14 anos;3;3;Masculino;1;1;55;7
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 10 a 14 anos;3;3;Feminino;2;2;111;11
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 15 a 17 anos;4;4;Masculino;1;1;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 15 a 17 anos;4;4;Feminino;2;2;60;8
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 18 a 19 anos;5;5;Masculino;1;1;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 18 a 19 anos;5;5;Feminino;2;2;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 20 a 24 anos;6;6;Masculino;1;1;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 20 a 24 anos;6;6;Feminino;2;2;70;7
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 25 a 29 anos;7;7;Masculino;1;1;91;11
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 25 a 29 anos;7;7;Feminino;2;2;98;11
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 30 a 34 anos;8;8;Masculino;1;1;109;11
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 30 a 34 anos;8;8;Feminino;2;2;91;11
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 35 a 39 anos;9;9;Masculino;1;1;90;10
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 35 a 39 anos;9;9;Feminino;2;2;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 40 a 44 anos;10;10;Masculino;1;1;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 40 a 44 anos;10;10;Feminino;2;2;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 45 a 49 anos;11;11;Masculino;1;1;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 45 a 49 anos;11;11;Feminino;2;2;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 50 a 54 anos;12;12;Masculino;1;1;77;8
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 50 a 54 anos;12;12;Feminino;2;2;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 55 a 59 anos;13;13;Masculino;1;1;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 55 a 59 anos;13;13;Feminino;2;2;54;6
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 60 a 64 anos;14;14;Masculino;1;1;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 60 a 64 anos;14;14;Feminino;2;2;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 65 a 69 anos;15;15;Masculino;1;1;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 75 a 79 anos;17;17;Masculino;1;1;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 75 a 79 anos;17;17;Feminino;2;2;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 80 a 84 anos;18;18;Feminino;2;2;X;X
